source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,Rundll32,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,T1548.002,Bypass User Account Control,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,T1569.002,Service Execution,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,T1070.004,File Deletion,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,T1070.006,Timestomp,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,T1027.013,Encrypted/Encoded File,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,T1140,Deobfuscate/Decode Files or Information,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,T1036.005,Match Legitimate Name or Location,attack-pattern
malware--d3afa961-a80c-4043-9509-282cdf69ab21,S0141,Winnti for Windows,malware,uses,attack-pattern--f244b8dd-af6c-4391-a497-fc03627ce995,T1480.001,Environmental Keying,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b,T1574.002,DLL Side-Loading,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,T1070.004,File Deletion,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,T1569.002,Service Execution,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,T1518.001,Security Software Discovery,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,T1068,Exploitation for Privilege Escalation,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,attack-pattern
malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,Wingbird,malware,uses,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,attack-pattern
attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,attack-pattern,subtechnique-of,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf,T1547,Boot or Logon Autostart Execution,attack-pattern
attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,attack-pattern,related-to,x-mitre-tactic--5bc1d813-693e-4823-9961-abf9af4b0e92,TA0003,Persistence,x-mitre-tactic
attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,attack-pattern,related-to,x-mitre-tactic--5e29b093-294e-49e9-a803-dab3d73b77dd,TA0004,Privilege Escalation,x-mitre-tactic
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,T1083,File and Directory Discovery,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b,T1560.003,Archive via Custom Method,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,T1010,Application Window Discovery,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,T1573.001,Symmetric Cryptography,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,T1036.004,Masquerade Task or Service,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6,T1497.001,System Checks,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,T1090.003,Multi-hop Proxy,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--eb125d40-0b2d-41ac-a71a-3229241c2cd3,T1037.001,Logon Script (Windows),attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,T1218.011,Rundll32,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,T1115,Clipboard Data,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--bf176076-b789-408e-8cba-7275e81c0ada,T1573.002,Asymmetric Cryptography,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,T1074.001,Local Data Staging,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,T1120,Peripheral Device Discovery,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,T1112,Modify Registry,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,T1113,Screen Capture,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,T1041,Exfiltration Over C2 Channel,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,T1129,Shared Modules,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,T1027.013,Encrypted/Encoded File,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--9a60a291-8960-4387-8a4a-2ab5c18bb50b,T1071.002,File Transfer Protocols,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,T1119,Automated Collection,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,T1070.006,Timestomp,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,T1056.001,Keylogging,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,T1569.002,Service Execution,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,T1564.001,Hidden Files and Directories,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,T1070.004,File Deletion,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,T1123,Audio Capture,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,T1106,Native API,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,T1020,Automated Exfiltration,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--7c0f17c9-1af6-4628-9cbd-9e45482dd605,T1055.004,Asynchronous Procedure Call,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,attack-pattern
malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,S0438,Attor,malware,uses,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,T1012,Query Registry,attack-pattern
attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,T1046,Network Service Discovery,attack-pattern,related-to,x-mitre-tactic--c17c5845-175e-4421-9713-829d0573dbc9,TA0007,Discovery,x-mitre-tactic
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb,T1505,Server Software Component,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec,T1204.003,Malicious Image,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f,T1525,Implant Internal Image,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--37b11151-1776-4f8f-b328-30939fbf2ceb,T1059.002,AppleScript,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,T1059,Command and Scripting Interpreter,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,T1036.005,Match Legitimate Name or Location,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--b4b7458f-81f2-4d38-84be-1c5ba0167a52,T1036.001,Invalid Code Signature,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--0f2c410d-d740-4ed9-abb1-b8f4a7faf6c3,T1546.013,PowerShell Profile,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,T1036,Masquerading,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--960c3c86-1480-4d72-b4e0-8c242e84a5c5,T1554,Compromise Host Software Binary,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--d245808a-7086-4310-984a-a84aaaa43f8f,T1601.001,Patch System Image,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--fc74ba38-dc98-461f-8611-b3dbf9978e3d,T1601.002,Downgrade System Image,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--f9e9365a-9ca2-4d9c-8e7c-050d73d1101a,T1505.001,SQL Stored Procedures,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,T1543,Create or Modify System Process,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--ae7f3575-0a5e-427e-991b-fe03ad44c754,T1601,Modify System Image,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--b46a801b-fd98-491c-a25a-bca25d6e3001,T1505.004,IIS Components,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847,T1546.006,LC_LOAD_DYLIB Addition,attack-pattern
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,M1045,Code Signing,course-of-action,mitigates,attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1,T1505.002,Transport Agent,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,T1082,System Information Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,T1033,System Owner/User Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--2f6b4ed7-fef1-44ba-bcb8-1b4beb610b64,T1559.001,Component Object Model,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--1b7b1806-7746-41a1-a35d-e48dae25ddba,T1542.003,Bootkit,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47,T1185,Browser Session Hijacking,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,T1106,Native API,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,T1041,Exfiltration Over C2 Channel,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,T1008,Fallback Channels,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--01327cde-66c4-4123-bf34-5f258d59457b,T1021.005,VNC,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,T1027,Obfuscated Files or Information,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,T1027.002,Software Packing,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,T1552.001,Credentials In Files,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,T1204.002,Malicious File,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,T1573.001,Symmetric Cryptography,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e,T1087.001,Local Account,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,T1135,Network Share Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,T1132.001,Standard Encoding,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,T1566.002,Spearphishing Link,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,T1005,Data from Local System,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,T1562.001,Disable or Modify Tools,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce,T1069,Permission Groups Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--341e222a-a6e3-4f6f-b69c-831d792b1580,T1552.002,Credentials in Registry,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,T1057,Process Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470,T1087.003,Email Account,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0,T1497.003,Time Based Evasion,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,T1219,Remote Access Software,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,T1059.003,Windows Command Shell,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,T1036,Masquerading,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--f5bb433e-bdf6-4781-84bc-35e97e43be89,T1495,Firmware Corruption,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,T1140,Deobfuscate/Decode Files or Information,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,T1018,Remote System Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,T1571,Non-Standard Port,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--315f51f0-6b03-4c1e-bfb2-84740afb8e21,T1555.005,Password Managers,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,T1112,Modify Registry,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,T1553.002,Code Signing,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--b2d03cea-aec1-45ca-9744-9ee583c1e1cc,T1110.004,Credential Stuffing,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,T1083,File and Directory Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--f5946b5e-9408-485f-a7f7-b5efc88909b6,T1056.004,Credential API Hooking,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,T1007,System Service Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,T1090.002,External Proxy,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--b200542e-e877-4395-875b-cf1a44537ca4,T1055.012,Process Hollowing,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,T1210,Exploitation of Remote Services,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,T1564.003,Hidden Window,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,T1547.001,Registry Run Keys / Startup Folder,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,T1071.001,Web Protocols,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,T1027.013,Encrypted/Encoded File,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,T1555.003,Credentials from Web Browsers,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0,T1482,Domain Trust Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,T1016,System Network Configuration Discovery,attack-pattern
malware--00806466-754d-44ea-ad6f-0caf59cb8556,S0266,TrickBot,malware,uses,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,T1566.001,Spearphishing Attachment,attack-pattern
malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,S0083,Misdat,malware,uses,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,T1036.005,Match Legitimate Name or Location,attack-pattern
