id,type,name,external_id
course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,course-of-action,Disable or Remove Feature or Program,M1042
course-of-action--ec418d1b-4963-439f-b055-f914737ef362,course-of-action,InstallUtil Mitigation,T1118
course-of-action--ec42d8be-f762-4127-80f4-f079ea6d7135,course-of-action,Indicator Blocking Mitigation,T1054
course-of-action--ed202147-4026-4330-b5bd-1e8dfa8cf7cc,course-of-action,Modify Registry Mitigation,T1112
course-of-action--ef273807-c465-4728-9cee-5823422f42ee,course-of-action,SIP and Trust Provider Hijacking Mitigation,T1198
course-of-action--effb83a0-ead1-4b36-b7f6-b7bdf9c4616e,course-of-action,Replication Through Removable Media Mitigation,T1091
course-of-action--f0a42cad-9b1f-44da-a672-718f18381018,course-of-action,Taint Shared Content Mitigation,T1080
course-of-action--f27ef4f2-71fe-48b6-b7f4-02dcac14320e,course-of-action,Private Keys Mitigation,T1145
course-of-action--f2cb6ce2-188d-4162-8feb-594f949b13dd,course-of-action,Scheduled Task Mitigation,T1053
course-of-action--f2dcee22-c275-405e-87fd-48630a19dfba,course-of-action,Exploitation for Client Execution Mitigation,T1203
course-of-action--f3d0c735-330f-43c2-8e8e-51bcfa51e8c3,course-of-action,Custom Command and Control Protocol Mitigation,T1094
course-of-action--f6469191-1814-4dbe-a081-2a6daf83a10b,course-of-action,Process Discovery Mitigation,T1057
course-of-action--f6b7c116-0821-4eb7-9b24-62bd09b3e575,course-of-action,Port Knocking Mitigation,T1205
course-of-action--f9b3e5d9-7454-4b7d-bce6-27620e19924e,course-of-action,Redundant Access Mitigation,T1108
course-of-action--f9f9e6ef-bc0a-41ad-ba11-0924e5e84c4c,course-of-action,Account Use Policies,M1036
course-of-action--fae44eea-caa7-42b7-a2e2-0c815ba81b9a,course-of-action,Hidden Window Mitigation,T1143
course-of-action--fcbe8424-eb3e-4794-b76d-e743f5a49b8b,course-of-action,Data Encoding Mitigation,T1132
course-of-action--fe0aeb41-1a51-4152-8467-628256ea6adf,course-of-action,Modify Existing Service Mitigation,T1031
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,course-of-action,Encrypt Sensitive Information,M1041
course-of-action--ff5d862a-ae6b-4833-8c15-e235d654d28e,course-of-action,Component Object Model Hijacking Mitigation,T1122
course-of-action--2108b914-eee1-45cc-8840-36272b19596a,course-of-action,Group Policy Modification Mitigation,T1484
course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80,course-of-action,Exfiltration Over Alternative Protocol Mitigation,T1048
course-of-action--28c0f30c-32c3-4c6c-a474-74820e55854f,course-of-action,Signed Binary Proxy Execution Mitigation,T1218
course-of-action--56db6ccc-433d-4411-8383-c3fd7053e2c8,course-of-action,Execution through API Mitigation,T1106
course-of-action--74febc44-8955-4e4d-aca0-d4dad2f967d7,course-of-action,Process Injection Mitigation,T1055
course-of-action--823fbfe9-b015-4bf3-9e67-d340c7373ca0,course-of-action,Trusted Developer Utilities Mitigation,T1127
course-of-action--8ca6a5e0-aae5-49bc-8d07-f888c7dba9ea,course-of-action,Office Application Startup Mitigation,T1137
course-of-action--979e6485-7a2f-42bd-ae96-4e622c3cd173,course-of-action,Remote Services Mitigation,T1021
course-of-action--a09375e5-63d2-4b65-8b0d-1cfe3e6304ca,course-of-action,Obfuscated Files or Information Mitigation,T1027
course-of-action--a222db25-cafb-44b1-a64a-20eab050514c,course-of-action,File Permissions Modification Mitigation,T1222
course-of-action--addb3703-5a59-4461-9bcd-7e2b5d4e92a0,course-of-action,Standard Application Layer Protocol Mitigation,T1071
course-of-action--ba2ec548-fb75-4b8c-88d6-d91a77a943cf,course-of-action,Windows Management Instrumentation Mitigation,T1047
course-of-action--c4585911-6ecf-47b6-aa6b-a2bae30fd3f7,course-of-action,Virtualization/Sandbox Evasion Mitigation,T1497
course-of-action--d75a3d1b-b536-4f15-a23c-f4bcc17837b8,course-of-action,Connection Proxy Mitigation,T1090
course-of-action--da8a87d2-946d-4c34-9a30-709058b98996,course-of-action,Input Capture Mitigation,T1056
course-of-action--f28a20fd-d173-4603-807e-2cb3f51bdf04,course-of-action,Command-Line Interface Mitigation,T1059
course-of-action--fdb1ae84-7b00-4d3d-b7dc-c774beef6425,course-of-action,Account Manipulation Mitigation,T1098
