source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,G0034,Masquerading,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,G0034,Spearphishing Link,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--11194d8b-fdce-45d2-8047-df15bb8f16bd,G0034,Exaramel for Linux,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,G0034,External Remote Services,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0,G0034,Malware,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,G0034,Software Deployment Tools,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--810d8072-afb6-4a56-9ee7-86379ac4a6f3,G0034,Botnet,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--051eaca1-958f-4091-9e5f-a9acd8f820b5,G0034,Exaramel for Windows,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,G0034,Spearphishing Link,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,G0034,Remote System Discovery,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--308b3d68-a084-4dfb-885a-3125e1a9c1e8,G0034,GreyEnergy,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,G0034,PsExec,tool
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156,G0034,Employee Names,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--1da748a5-875d-4212-9222-b4c23ab861be,G0034,Prestige,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,G0034,Valid Accounts,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,G0034,Spearphishing Attachment,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,G0034,P.A.S. Webshell,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,G0034,Malicious File,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,G0034,Tool,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,G0034,Server,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--e3b168bd-fcd7-439e-9382-2e6c2f63514d,G0034,Domain Properties,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,G0034,File and Directory Discovery,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--b350b47f-88fe-4921-8538-6d9c59bac84e,G0034,Cyclops Blink,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,G0034,System Network Connections Discovery,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,G0034,Credentials from Web Browsers,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,G0034,Non-Standard Port,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,G0034,File Deletion,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,G0034,Windows Management Instrumentation,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470,G0034,Email Account,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,G0034,SMB/Windows Admin Shares,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,G0034,Malicious Link,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,G0034,Web Shell,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,G0034,Rundll32,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,G0034,Endpoint Denial of Service,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00,G0034,Compromise Software Supply Chain,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--04cecafd-cb5f-4daf-aa1f-73899116c4a2,G0034,AcidRain,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925,G0034,Trusted Relationship,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,G0034,Keylogging,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,G0034,Disk Structure Wipe,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,G0034,Data Encrypted for Impact,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--e401d4fe-f0c9-44f0-98e6-f93487678808,G0034,Industroyer,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--baf60e1a-afe5-4d31-830f-1b1ba2351884,G0034,Software,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--6a0d0ea9-b2c4-43fe-a552-ac41a3009dc5,G0034,Industroyer2,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3,G0034,External Defacement,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2,G0034,Acquire Infrastructure,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,G0034,Remote Access Software,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5,G0034,Server,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4,G0034,BlackEnergy,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,G0034,LSASS Memory,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26,G0034,Search Victim-Owned Websites,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,G0034,Lateral Tool Transfer,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,G0034,Obfuscated Files or Information,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f,G0034,Business Relationships,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--5719af9d-6b16-46f9-9b28-fb019541ddbb,G0034,NotPetya,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--e221eb77-1502-4129-af1d-fe1ad55e7ec6,G0034,KillDisk,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,G0034,Email Accounts,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,G0034,Bidirectional Communication,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,tool--03342581-f790-4f03-ba41-e82e67392e23,G0034,Net,tool
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,G0034,Domains,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,G0034,Deobfuscate/Decode Files or Information,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,tool--26c87906-d750-42c5-946c-d4162c73fc7b,G0034,Impacket,tool
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,tool--b52d6583-14a2-4ddc-8527-87fd2142558f,G0034,Invoke-PSImage,tool
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,G0034,Data Destruction,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,G0034,Visual Basic,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,G0034,Ingress Tool Transfer,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,G0034,System Owner/User Discovery,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,G0034,Email Addresses,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,G0034,Web Protocols,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af,G0034,Domain Account,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,malware--3249e92a-870b-426d-8790-ba311c1abfb4,G0034,Olympic Destroyer,malware
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,G0034,System Information Discovery,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,G0034,Data from Local System,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--a0e6614a-7740-4b24-bd65-f1bde09fc365,G0034,Search Open Websites/Domains,attack-pattern
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,intrusion-set,uses,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,G0034,Match Legitimate Name or Location,attack-pattern
attack-pattern--2b5aa86b-a0df-4382-848d-30abea443327,T1588.006,Vulnerabilities,attack-pattern,subtechnique-of,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1,T1588.006,Obtain Capabilities,attack-pattern
attack-pattern--2b5aa86b-a0df-4382-848d-30abea443327,T1588.006,Vulnerabilities,attack-pattern,related-to,x-mitre-tactic--d679bca2-e57d-4935-8650-8031c87a4400,T1588.006,Resource Development,x-mitre-tactic
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,C0006,Email Accounts,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,malware--edf5aee2-9b1c-4252-8e64-25b12f14c8b3,C0006,SYSCON,malware
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,C0006,File and Directory Discovery,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,C0006,Native API,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,C0006,File Deletion,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,C0006,Local Data Staging,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,C0006,Domains,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,C0006,Encrypted/Encoded File,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,C0006,Code Signing,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,C0006,Exfiltration Over C2 Channel,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,tool--cde2d700-9ed1-46cf-9bce-07364fe8b24f,C0006,Reg,tool
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,C0006,Modify Registry,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,C0006,Windows Command Shell,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,C0006,System Information Discovery,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,C0006,Service Execution,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,C0006,Archive via Utility,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--17cc750b-e95b-4d7d-9dde-49e0de24148c,C0006,Services Registry Permissions Weakness,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--19401639-28d0-4c3c-adcc-bc2ba22f6421,C0006,Digital Certificates,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--9a60a291-8960-4387-8a4a-2ab5c18bb50b,C0006,File Transfer Protocols,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,C0006,Bypass User Account Control,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,C0006,Data from Local System,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,C0006,Windows Service,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,C0006,Tasklist,tool
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,C0006,Server,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,C0006,Match Legitimate Name or Location,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,C0006,Malicious File,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,C0006,Systeminfo,tool
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,C0006,Ingress Tool Transfer,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,C0006,Visual Basic,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,tool--bba595da-b73a-4354-aa6c-224d4de7cb4e,C0006,cmd,tool
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,C0006,Process Discovery,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,C0006,Deobfuscate/Decode Files or Information,attack-pattern
campaign--4553292d-12c6-4a93-934d-12160370d4e0,C0006,Operation Honeybee,campaign,uses,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,C0006,Masquerading,attack-pattern
attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,T1585.002,Email Accounts,attack-pattern,subtechnique-of,attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8,T1585.002,Establish Accounts,attack-pattern
attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,T1585.002,Email Accounts,attack-pattern,related-to,x-mitre-tactic--d679bca2-e57d-4935-8650-8031c87a4400,T1585.002,Resource Development,x-mitre-tactic
x-mitre-data-component--45977f14-1bcc-4ec4-ac14-a30fd3a11f44,,Cloud Storage Modification,x-mitre-data-component,detects,attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,,Transfer Data to Cloud Account,attack-pattern
x-mitre-data-component--45977f14-1bcc-4ec4-ac14-a30fd3a11f44,,Cloud Storage Modification,x-mitre-data-component,detects,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,,Data Encrypted for Impact,attack-pattern
attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,T1537,Transfer Data to Cloud Account,attack-pattern,related-to,x-mitre-tactic--9a4e74ab-5008-408c-84bf-a10dfbc53462,T1537,Exfiltration,x-mitre-tactic
x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,,Scheduled Job Modification,x-mitre-data-component,detects,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,,Indicator Removal,attack-pattern
x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,,Scheduled Job Modification,x-mitre-data-component,detects,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,,Masquerade Task or Service,attack-pattern
x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,,Scheduled Job Modification,x-mitre-data-component,detects,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,,Masquerading,attack-pattern
x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,,Scheduled Job Modification,x-mitre-data-component,detects,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33,,Clear Persistence,attack-pattern
attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,T1070,Indicator Removal,attack-pattern,related-to,x-mitre-tactic--78b23412-0651-46d7-a540-170a1ce8bd5a,T1070,Defense Evasion,x-mitre-tactic
attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,T1557,Adversary-in-the-Middle,attack-pattern,related-to,x-mitre-tactic--2558fd61-8c75-4730-94c4-11926db2a263,T1557,Credential Access,x-mitre-tactic
attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,T1557,Adversary-in-the-Middle,attack-pattern,related-to,x-mitre-tactic--d108ce10-2419-4cf9-a774-46161d6c6cfe,T1557,Collection,x-mitre-tactic
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,S0502,Web Protocols,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,S0502,Data from Local System,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,S0502,Obfuscated Files or Information,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,S0502,File Deletion,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--a1b52199-c8c5-438a-9ded-656f1d0888c6,S0502,Kernel Modules and Extensions,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,S0502,Non-Application Layer Protocol,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b,S0502,Rootkit,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755,S0502,Internal Proxy,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,S0502,Unix Shell,attack-pattern
malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,Drovorub,malware,uses,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,S0502,Deobfuscate/Decode Files or Information,attack-pattern
