source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type
course-of-action--5f23b69e-8624-4f1f-b185-f98b16b4714f,,coa-170-4,course-of-action,mitigates,attack-pattern--b5618a54-4646-423d-8676-b2eb56dd4328,CAPEC-215,Fuzzing for application mapping,attack-pattern
course-of-action--0f461277-141d-4b7f-8f50-ce7f5ee71f4c,,coa-170-5,course-of-action,mitigates,attack-pattern--0cf857f6-afa4-4f0c-850f-58a4f11df157,CAPEC-170,Web Application Fingerprinting,attack-pattern
course-of-action--0f461277-141d-4b7f-8f50-ce7f5ee71f4c,,coa-170-5,course-of-action,mitigates,attack-pattern--b5618a54-4646-423d-8676-b2eb56dd4328,CAPEC-215,Fuzzing for application mapping,attack-pattern
course-of-action--c08a50a6-b855-4306-a1b5-7674f8475d9d,,coa-170-6,course-of-action,mitigates,attack-pattern--0cf857f6-afa4-4f0c-850f-58a4f11df157,CAPEC-170,Web Application Fingerprinting,attack-pattern
course-of-action--ac6b5101-4c5f-42e5-9d3c-ebee7b25bae7,,coa-170-7,course-of-action,mitigates,attack-pattern--0cf857f6-afa4-4f0c-850f-58a4f11df157,CAPEC-170,Web Application Fingerprinting,attack-pattern
course-of-action--ac6b5101-4c5f-42e5-9d3c-ebee7b25bae7,,coa-170-7,course-of-action,mitigates,attack-pattern--b5618a54-4646-423d-8676-b2eb56dd4328,CAPEC-215,Fuzzing for application mapping,attack-pattern
course-of-action--815967c3-b769-44d7-bcc2-1cd921a46358,,coa-173-0,course-of-action,mitigates,attack-pattern--fc3a9a6f-66c9-4363-8ebd-9bd18725fff8,CAPEC-173,Action Spoofing,attack-pattern
course-of-action--ab494b4e-bfaa-4bfe-8f89-5610170fdc53,,coa-173-1,course-of-action,mitigates,attack-pattern--fc3a9a6f-66c9-4363-8ebd-9bd18725fff8,CAPEC-173,Action Spoofing,attack-pattern
course-of-action--5db7f1b6-6a8f-4518-a1eb-077bf84451c1,,coa-174-0,course-of-action,mitigates,attack-pattern--8bd0c718-f126-4397-9754-c5225da7b696,CAPEC-174,Flash Parameter Injection,attack-pattern
course-of-action--45cb5358-63e4-452f-aef6-26a45c48431a,,coa-178-0,course-of-action,mitigates,attack-pattern--4ce65b20-6d2c-4217-b08a-e87b36c22353,CAPEC-178,Cross-Site Flashing,attack-pattern
course-of-action--5ca92f26-9df6-4bd9-9daa-0bb14ed848f5,,coa-178-1,course-of-action,mitigates,attack-pattern--4ce65b20-6d2c-4217-b08a-e87b36c22353,CAPEC-178,Cross-Site Flashing,attack-pattern
course-of-action--88954829-38f4-4174-8053-339b014dcaef,,coa-18-0,course-of-action,mitigates,attack-pattern--89697649-1004-4130-a9dd-72182e4c6206,CAPEC-18,XSS Targeting Non-Script Elements,attack-pattern
course-of-action--8166e860-b3f9-488d-afe1-c04b4df7dbcc,,coa-18-1,course-of-action,mitigates,attack-pattern--89697649-1004-4130-a9dd-72182e4c6206,CAPEC-18,XSS Targeting Non-Script Elements,attack-pattern
course-of-action--e0c90395-50ff-4fff-ae58-a357eb7af9f0,,coa-182-0,course-of-action,mitigates,attack-pattern--2a8824eb-4fd0-45a4-9c3c-af3fd7c5e0ca,CAPEC-182,Flash Injection,attack-pattern
course-of-action--a1f65809-af95-4549-8285-b7bac44a07b3,,coa-182-1,course-of-action,mitigates,attack-pattern--2a8824eb-4fd0-45a4-9c3c-af3fd7c5e0ca,CAPEC-182,Flash Injection,attack-pattern
course-of-action--450a82fa-648e-44a9-9325-01969094f6b9,,coa-182-2,course-of-action,mitigates,attack-pattern--2a8824eb-4fd0-45a4-9c3c-af3fd7c5e0ca,CAPEC-182,Flash Injection,attack-pattern
course-of-action--4fda6035-1b6c-4303-bf60-10a373187549,,coa-182-3,course-of-action,mitigates,attack-pattern--2a8824eb-4fd0-45a4-9c3c-af3fd7c5e0ca,CAPEC-182,Flash Injection,attack-pattern
course-of-action--9f82b8c5-4628-4347-b790-2e60e5fc15a0,,coa-182-4,course-of-action,mitigates,attack-pattern--2a8824eb-4fd0-45a4-9c3c-af3fd7c5e0ca,CAPEC-182,Flash Injection,attack-pattern
course-of-action--c434bad9-76f4-48d5-8bb3-9c46c4c91696,,coa-186-0,course-of-action,mitigates,attack-pattern--3c9e7b88-a1eb-4cfd-aa34-10df08b23317,CAPEC-186,Malicious Software Update,attack-pattern
course-of-action--4a0b68b6-5030-46bf-bc0c-c958d5219f65,,coa-188-0,course-of-action,mitigates,attack-pattern--25946b99-9827-40a6-99a4-ca15eea08e5d,CAPEC-188,Reverse Engineering,attack-pattern
course-of-action--2367f5d4-1860-463a-8897-5f002d8f7bd0,,coa-19-0,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--e2d6481d-fb04-45e8-9e24-706eeca3f87d,,coa-19-1,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--e2d6481d-fb04-45e8-9e24-706eeca3f87d,,coa-19-1,course-of-action,mitigates,attack-pattern--61b17787-fe92-427c-9e6a-6311997d7b2a,CAPEC-591,Reflected XSS,attack-pattern
course-of-action--e2d6481d-fb04-45e8-9e24-706eeca3f87d,,coa-19-1,course-of-action,mitigates,attack-pattern--800f8095-99b6-4bb9-8bc6-8b9727201a2f,CAPEC-592,Stored XSS,attack-pattern
course-of-action--71f0e145-963e-40bd-8a0c-18eab37d4a34,,coa-19-2,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--0a42ee9c-7f1e-494d-9924-1d1d6accfbe6,,coa-19-3,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--9c17ed95-3dca-4327-9f32-891fc81b2b8a,,coa-19-4,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--df3a44eb-5da6-49ab-bd34-9ae02959482e,,coa-19-5,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--81246f8f-70d7-4d94-832e-7a9ac92dff97,,coa-19-6,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--2277d848-f5d3-4450-8783-cfc974568c00,,coa-19-7,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--853f4e05-706c-4ad3-8c0a-122a7fdafa0d,,coa-19-8,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--60ec8429-e958-406a-92f9-c2017fa6d934,,coa-19-9,course-of-action,mitigates,attack-pattern--634aeef0-13a8-449b-afea-332cbc6095bf,CAPEC-19,Embedding Scripts within Scripts,attack-pattern
course-of-action--26850710-b983-423b-962a-5fd4b550fa0e,,coa-193-0,course-of-action,mitigates,attack-pattern--51cf3883-1993-49d1-a6c6-169cabf71adb,CAPEC-193,PHP Remote File Inclusion,attack-pattern
course-of-action--26850710-b983-423b-962a-5fd4b550fa0e,,coa-193-0,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--26850710-b983-423b-962a-5fd4b550fa0e,,coa-193-0,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--26850710-b983-423b-962a-5fd4b550fa0e,,coa-193-0,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--5f830ee1-2df0-423a-a566-4e75e0436eb5,,coa-193-1,course-of-action,mitigates,attack-pattern--51cf3883-1993-49d1-a6c6-169cabf71adb,CAPEC-193,PHP Remote File Inclusion,attack-pattern
course-of-action--69b6bab3-0a47-402a-b11e-6f7897b75465,,coa-193-2,course-of-action,mitigates,attack-pattern--51cf3883-1993-49d1-a6c6-169cabf71adb,CAPEC-193,PHP Remote File Inclusion,attack-pattern
course-of-action--187ffc19-5bd4-4620-9436-c6d93ed9d537,,coa-193-3,course-of-action,mitigates,attack-pattern--51cf3883-1993-49d1-a6c6-169cabf71adb,CAPEC-193,PHP Remote File Inclusion,attack-pattern
course-of-action--aba24572-8817-4d88-92bf-765eaa6ae508,,coa-196-0,course-of-action,mitigates,attack-pattern--414d0884-4f46-4a51-b4ea-72125c7f5f9e,CAPEC-196,Session Credential Falsification through Forging,attack-pattern
course-of-action--9403f5e9-5529-4e19-8b52-23c80494dc87,,coa-196-1,course-of-action,mitigates,attack-pattern--414d0884-4f46-4a51-b4ea-72125c7f5f9e,CAPEC-196,Session Credential Falsification through Forging,attack-pattern
course-of-action--7cdc228e-d1d1-40c4-b9c4-9e9f89b3df71,,coa-197-0,course-of-action,mitigates,attack-pattern--f36abc8a-043e-42c5-876d-a65fc0cddc1e,CAPEC-197,Exponential Data Expansion,attack-pattern
course-of-action--7cdc228e-d1d1-40c4-b9c4-9e9f89b3df71,,coa-197-0,course-of-action,mitigates,attack-pattern--8f70b1fb-393f-4494-b4ad-67f1a2107975,CAPEC-491,Quadratic Data Expansion,attack-pattern
course-of-action--a2a17594-fbe4-4682-92b8-c64f405f7e3c,,coa-197-1,course-of-action,mitigates,attack-pattern--f36abc8a-043e-42c5-876d-a65fc0cddc1e,CAPEC-197,Exponential Data Expansion,attack-pattern
course-of-action--a2a17594-fbe4-4682-92b8-c64f405f7e3c,,coa-197-1,course-of-action,mitigates,attack-pattern--8f70b1fb-393f-4494-b4ad-67f1a2107975,CAPEC-491,Quadratic Data Expansion,attack-pattern
course-of-action--89b4089f-8b0c-4e66-9b1b-8d05f8cbaaf5,,coa-198-0,course-of-action,mitigates,attack-pattern--0e2bf24b-2931-45aa-a0e9-22eccfb310b2,CAPEC-198,XSS Targeting Error Pages,attack-pattern
course-of-action--89b4089f-8b0c-4e66-9b1b-8d05f8cbaaf5,,coa-198-0,course-of-action,mitigates,attack-pattern--eade303a-1d70-4095-96da-5cf1d9f4333f,CAPEC-243,XSS Targeting HTML Attributes,attack-pattern
course-of-action--89b4089f-8b0c-4e66-9b1b-8d05f8cbaaf5,,coa-198-0,course-of-action,mitigates,attack-pattern--66b042e0-f88f-4aa5-9d87-1e71a4b3dcd8,CAPEC-245,XSS Using Doubled Characters,attack-pattern
course-of-action--89b4089f-8b0c-4e66-9b1b-8d05f8cbaaf5,,coa-198-0,course-of-action,mitigates,attack-pattern--52b5f7dc-228b-44d5-865a-e4595b227ba2,CAPEC-247,XSS Using Invalid Characters,attack-pattern
course-of-action--c79cd2c1-58af-4951-8d6a-8767190e4ecd,,coa-198-1,course-of-action,mitigates,attack-pattern--0e2bf24b-2931-45aa-a0e9-22eccfb310b2,CAPEC-198,XSS Targeting Error Pages,attack-pattern
course-of-action--7a8e75aa-0acc-4307-99ae-181fbe26a03d,,coa-198-2,course-of-action,mitigates,attack-pattern--0e2bf24b-2931-45aa-a0e9-22eccfb310b2,CAPEC-198,XSS Targeting Error Pages,attack-pattern
course-of-action--7a8e75aa-0acc-4307-99ae-181fbe26a03d,,coa-198-2,course-of-action,mitigates,attack-pattern--eade303a-1d70-4095-96da-5cf1d9f4333f,CAPEC-243,XSS Targeting HTML Attributes,attack-pattern
course-of-action--7a8e75aa-0acc-4307-99ae-181fbe26a03d,,coa-198-2,course-of-action,mitigates,attack-pattern--66b042e0-f88f-4aa5-9d87-1e71a4b3dcd8,CAPEC-245,XSS Using Doubled Characters,attack-pattern
course-of-action--7a8e75aa-0acc-4307-99ae-181fbe26a03d,,coa-198-2,course-of-action,mitigates,attack-pattern--52b5f7dc-228b-44d5-865a-e4595b227ba2,CAPEC-247,XSS Using Invalid Characters,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--83fc5df7-bb04-4ce7-b308-c9428e8f4456,CAPEC-48,Passing Local Filenames to Functions That Expect a URL,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--70b83583-ffe3-4e6d-b4a6-61a9b9efc346,CAPEC-63,Cross-Site Scripting (XSS),attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--f156c3d0-eeb3-4e12-b075-8995c009de55,CAPEC-73,User-Controlled Filename,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--94208f8a-f779-4be5-a97b-d9ab781a3f5e,CAPEC-85,AJAX Footprinting,attack-pattern
course-of-action--094a4c09-e49c-422b-b8ec-b51c19dba18c,,coa-199-0,course-of-action,mitigates,attack-pattern--39322012-07ba-4bfc-bac7-10891614ee3e,CAPEC-86,XSS Through HTTP Headers,attack-pattern
course-of-action--040cd51a-446a-4612-a9d0-4a90119d5191,,coa-199-1,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--040cd51a-446a-4612-a9d0-4a90119d5191,,coa-199-1,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--040cd51a-446a-4612-a9d0-4a90119d5191,,coa-199-1,course-of-action,mitigates,attack-pattern--70b83583-ffe3-4e6d-b4a6-61a9b9efc346,CAPEC-63,Cross-Site Scripting (XSS),attack-pattern
course-of-action--040cd51a-446a-4612-a9d0-4a90119d5191,,coa-199-1,course-of-action,mitigates,attack-pattern--39322012-07ba-4bfc-bac7-10891614ee3e,CAPEC-86,XSS Through HTTP Headers,attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--83fc5df7-bb04-4ce7-b308-c9428e8f4456,CAPEC-48,Passing Local Filenames to Functions That Expect a URL,attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--70b83583-ffe3-4e6d-b4a6-61a9b9efc346,CAPEC-63,Cross-Site Scripting (XSS),attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--f156c3d0-eeb3-4e12-b075-8995c009de55,CAPEC-73,User-Controlled Filename,attack-pattern
course-of-action--e9836d98-9116-4902-ba62-2c4fcc7e03c3,,coa-199-2,course-of-action,mitigates,attack-pattern--39322012-07ba-4bfc-bac7-10891614ee3e,CAPEC-86,XSS Through HTTP Headers,attack-pattern
course-of-action--63ed5cb5-5feb-4677-8623-3c5552f796ee,,coa-199-3,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--63ed5cb5-5feb-4677-8623-3c5552f796ee,,coa-199-3,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--83fc5df7-bb04-4ce7-b308-c9428e8f4456,CAPEC-48,Passing Local Filenames to Functions That Expect a URL,attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--70b83583-ffe3-4e6d-b4a6-61a9b9efc346,CAPEC-63,Cross-Site Scripting (XSS),attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--f156c3d0-eeb3-4e12-b075-8995c009de55,CAPEC-73,User-Controlled Filename,attack-pattern
course-of-action--4f20a4a7-cb6a-477b-a12a-13c5e9d03353,,coa-199-5,course-of-action,mitigates,attack-pattern--39322012-07ba-4bfc-bac7-10891614ee3e,CAPEC-86,XSS Through HTTP Headers,attack-pattern
course-of-action--f31f11cb-6403-4667-bf43-d77242ac7ae2,,coa-199-6,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--f31f11cb-6403-4667-bf43-d77242ac7ae2,,coa-199-6,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--f31f11cb-6403-4667-bf43-d77242ac7ae2,,coa-199-6,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--f31f11cb-6403-4667-bf43-d77242ac7ae2,,coa-199-6,course-of-action,mitigates,attack-pattern--83fc5df7-bb04-4ce7-b308-c9428e8f4456,CAPEC-48,Passing Local Filenames to Functions That Expect a URL,attack-pattern
course-of-action--f31f11cb-6403-4667-bf43-d77242ac7ae2,,coa-199-6,course-of-action,mitigates,attack-pattern--f156c3d0-eeb3-4e12-b075-8995c009de55,CAPEC-73,User-Controlled Filename,attack-pattern
course-of-action--f31f11cb-6403-4667-bf43-d77242ac7ae2,,coa-199-6,course-of-action,mitigates,attack-pattern--39322012-07ba-4bfc-bac7-10891614ee3e,CAPEC-86,XSS Through HTTP Headers,attack-pattern
course-of-action--fd1a110f-6520-479b-9f42-9c88acdbf90e,,coa-199-7,course-of-action,mitigates,attack-pattern--b703f007-6e24-4365-b5f7-c5d249253b33,CAPEC-199,XSS Using Alternate Syntax,attack-pattern
course-of-action--fd1a110f-6520-479b-9f42-9c88acdbf90e,,coa-199-7,course-of-action,mitigates,attack-pattern--c77ec906-0371-482e-8b14-a4a41b6b5b74,CAPEC-244,XSS Targeting URI Placeholders,attack-pattern
course-of-action--fd1a110f-6520-479b-9f42-9c88acdbf90e,,coa-199-7,course-of-action,mitigates,attack-pattern--28aff255-abc8-4392-872c-61f78d4fe55b,CAPEC-32,XSS Through HTTP Query Strings,attack-pattern
course-of-action--fd1a110f-6520-479b-9f42-9c88acdbf90e,,coa-199-7,course-of-action,mitigates,attack-pattern--70b83583-ffe3-4e6d-b4a6-61a9b9efc346,CAPEC-63,Cross-Site Scripting (XSS),attack-pattern
course-of-action--fd1a110f-6520-479b-9f42-9c88acdbf90e,,coa-199-7,course-of-action,mitigates,attack-pattern--39322012-07ba-4bfc-bac7-10891614ee3e,CAPEC-86,XSS Through HTTP Headers,attack-pattern
course-of-action--5d9b587f-481e-494f-a547-92de65b44c0a,,coa-2-0,course-of-action,mitigates,attack-pattern--4ee9fc30-e736-4f4f-b55b-8a3008214042,CAPEC-2,Inducing Account Lockout,attack-pattern
course-of-action--2b357357-88e4-40f9-9345-ada3db593ff5,,coa-2-1,course-of-action,mitigates,attack-pattern--4ee9fc30-e736-4f4f-b55b-8a3008214042,CAPEC-2,Inducing Account Lockout,attack-pattern
course-of-action--14ea1dd8-a232-4071-897a-a930751702bb,,coa-20-0,course-of-action,mitigates,attack-pattern--86a5e931-7f53-46fe-b6f0-c88498f6557f,CAPEC-20,Encryption Brute Forcing,attack-pattern
course-of-action--8ce2fd56-5e92-4999-b81d-697c7ddb5202,,coa-20-1,course-of-action,mitigates,attack-pattern--86a5e931-7f53-46fe-b6f0-c88498f6557f,CAPEC-20,Encryption Brute Forcing,attack-pattern
course-of-action--5e577722-adf8-4c68-bfc3-18c7b2e3cd69,,coa-201-0,course-of-action,mitigates,attack-pattern--d9717514-c621-49cd-b8e1-fd7cc1daa8d1,CAPEC-201,Serialized Data External Linking,attack-pattern
course-of-action--ffb43c3c-114d-4da2-b797-b8e458ebd6fa,,coa-203-0,course-of-action,mitigates,attack-pattern--e283aef8-250b-4ac9-bf8b-34a6a70ed2f4,CAPEC-203,Manipulate Registry Information,attack-pattern
course-of-action--9c745fa6-97fd-4aa7-830c-2522e1df5ea6,,coa-203-1,course-of-action,mitigates,attack-pattern--e283aef8-250b-4ac9-bf8b-34a6a70ed2f4,CAPEC-203,Manipulate Registry Information,attack-pattern
course-of-action--9c745fa6-97fd-4aa7-830c-2522e1df5ea6,,coa-203-1,course-of-action,mitigates,attack-pattern--ad242ccf-3578-4787-937c-22eb0ede3fb6,CAPEC-647,Collect Data from Registries,attack-pattern
course-of-action--2966a770-a439-475c-8cc1-418b64736efe,,coa-203-2,course-of-action,mitigates,attack-pattern--e283aef8-250b-4ac9-bf8b-34a6a70ed2f4,CAPEC-203,Manipulate Registry Information,attack-pattern
course-of-action--ba7d1dc7-1157-4e70-bd60-0ffc00081dbb,,coa-206-0,course-of-action,mitigates,attack-pattern--3c71639a-ebbd-43a4-8d0d-8a0e4cf9ade3,CAPEC-206,Signing Malicious Code,attack-pattern
course-of-action--55870da4-61f0-486d-8c7e-a97282372d45,,coa-206-1,course-of-action,mitigates,attack-pattern--3c71639a-ebbd-43a4-8d0d-8a0e4cf9ade3,CAPEC-206,Signing Malicious Code,attack-pattern
course-of-action--9d35e87c-32b7-43a8-b58b-befcae839597,,coa-206-2,course-of-action,mitigates,attack-pattern--3c71639a-ebbd-43a4-8d0d-8a0e4cf9ade3,CAPEC-206,Signing Malicious Code,attack-pattern
course-of-action--5b0a3ddb-6d63-403e-8f60-bf821f6b65fe,,coa-207-0,course-of-action,mitigates,attack-pattern--3c404955-b160-423f-b148-d4fa4727e3a9,CAPEC-207,Removing Important Client Functionality,attack-pattern
course-of-action--a354ac27-1c18-44cc-bff5-3b97838a8a13,,coa-207-1,course-of-action,mitigates,attack-pattern--3c404955-b160-423f-b148-d4fa4727e3a9,CAPEC-207,Removing Important Client Functionality,attack-pattern
course-of-action--3ccd2b17-b570-40d7-967b-b16308019cdb,,coa-207-2,course-of-action,mitigates,attack-pattern--3c404955-b160-423f-b148-d4fa4727e3a9,CAPEC-207,Removing Important Client Functionality,attack-pattern
course-of-action--de3ee34b-075a-4ee0-8aee-606adc412d09,,coa-21-0,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--1b5eb714-1670-4a73-8ca3-0de95cf15371,,coa-21-1,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--718ea228-55ed-4373-b43f-e69084b06529,,coa-21-2,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--c1ce77d8-271a-4727-aafa-d0dad619d017,,coa-21-3,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--a69d842f-709a-472e-a3e3-233815725789,,coa-21-4,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--e5ebd596-622e-4395-b338-85a54ce00b34,,coa-21-5,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--3daed4ec-09d3-48c0-ac50-b37755e9928c,,coa-21-6,course-of-action,mitigates,attack-pattern--2351ee64-dd85-4bc3-bb43-aaa2ca5c1228,CAPEC-21,Exploitation of Trusted Identifiers,attack-pattern
course-of-action--2c554d44-955a-43f5-bf93-2d6bfe5ebcf0,,coa-212-0,course-of-action,mitigates,attack-pattern--c727c058-2c9d-4021-a1ec-81dd030dea59,CAPEC-212,Functionality Misuse,attack-pattern
course-of-action--b6e8099d-d2e6-4786-a628-0dac80173c67,,coa-212-1,course-of-action,mitigates,attack-pattern--c727c058-2c9d-4021-a1ec-81dd030dea59,CAPEC-212,Functionality Misuse,attack-pattern
course-of-action--35e6212f-ac45-4ebb-88b6-9242f8ae2bba,,coa-215-0,course-of-action,mitigates,attack-pattern--b5618a54-4646-423d-8676-b2eb56dd4328,CAPEC-215,Fuzzing for application mapping,attack-pattern
course-of-action--81ed39dc-bf22-4d9b-901c-370ff16e02f3,,coa-215-1,course-of-action,mitigates,attack-pattern--b5618a54-4646-423d-8676-b2eb56dd4328,CAPEC-215,Fuzzing for application mapping,attack-pattern
course-of-action--6d7d16e2-5680-47ba-942a-5b43c3541123,,coa-216-0,course-of-action,mitigates,attack-pattern--861cfb48-ba7c-4568-86c9-43ac6985ac65,CAPEC-216,Communication Channel Manipulation,attack-pattern
course-of-action--fdda562a-133a-447b-9a9c-764b70f09841,,coa-216-1,course-of-action,mitigates,attack-pattern--861cfb48-ba7c-4568-86c9-43ac6985ac65,CAPEC-216,Communication Channel Manipulation,attack-pattern
